month,borough,day_type,trip_type,route_id,period,total_mileage,total_operating_time,average_speed
2022-07-01,Bronx,1,LCL/LTD,BX24,Peak,1613.209,185,8.718085
2022-07-01,Bronx,2,LCL/LTD,BX24,Off-Peak,2282.376,224,10.172854
2022-07-01,Bronx,2,LCL/LTD,BX24,Peak,764.16797,75,10.138552
2022-07-01,Bronx,1,LCL/LTD,BX25,Off-Peak,7826.912,931,8.401743
2022-07-01,Bronx,1,LCL/LTD,BX25,Peak,3512.185,446,7.8683805
2022-07-01,Bronx,2,LCL/LTD,BX25,Off-Peak,3296.477,374,8.793347
2022-07-01,Bronx,2,LCL/LTD,BX25,Peak,1383.392,159,8.676221
2022-07-01,Bronx,1,LCL/LTD,BX26,Off-Peak,6473.068,833,7.764211
2022-07-01,Bronx,1,LCL/LTD,BX26,Peak,3361.274,461,7.27587
2022-07-01,Bronx,2,LCL/LTD,BX26,Off-Peak,2857.876,357,8.00297
2022-07-01,Bronx,2,LCL/LTD,BX26,Peak,1140.468,143,7.940703
2022-07-01,Bronx,1,LCL/LTD,BX27,Off-Peak,5816.35,693,8.381518
2022-07-01,Bronx,1,LCL/LTD,BX27,Peak,3368.0789,447,7.5313888
2022-07-01,Bronx,2,LCL/LTD,BX27,Off-Peak,2367.1719,276,8.547076
2022-07-01,Bronx,2,LCL/LTD,BX27,Peak,906.438,115,7.817809
2022-07-01,Bronx,1,LCL/LTD,BX28,Off-Peak,16814.727,2288,7.346861
2022-07-01,Bronx,1,LCL/LTD,BX28,Peak,6571.32,999,6.5727186
2022-07-01,Bronx,2,LCL/LTD,BX28,Off-Peak,6998.436,882,7.9295826
2022-07-01,Bronx,2,LCL/LTD,BX28,Peak,2241.717,300,7.471809
2022-07-01,Bronx,1,LCL/LTD,BX29,Off-Peak,5647.611,337,16.752552
2022-07-01,Bronx,1,LCL/LTD,BX29,Peak,2692.749,173,15.553186
2022-07-01,Bronx,2,LCL/LTD,BX29,Off-Peak,3381.4531,208,16.2145
2022-07-01,Bronx,2,LCL/LTD,BX29,Peak,893.406,61,14.560797
2022-07-01,Bronx,1,LCL/LTD,BX3,Off-Peak,14497.75,1928,7.518569
2022-07-01,Bronx,1,LCL/LTD,BX3,Peak,6692.535,973,6.876228
2022-07-01,Bronx,2,LCL/LTD,BX3,Off-Peak,6736.345,864,7.7882795
2022-07-01,Bronx,2,LCL/LTD,BX3,Peak,2817.367,364,7.7326546
2022-07-01,Bronx,1,LCL/LTD,BX30,Off-Peak,14872.45,1754,8.475298
2022-07-01,Bronx,1,LCL/LTD,BX30,Peak,8956.043,1092,8.1963005
2022-07-01,Bronx,2,LCL/LTD,BX30,Off-Peak,5450.648,635,8.575902
2022-07-01,Bronx,2,LCL/LTD,BX30,Peak,2497.148,295,8.440897
2022-07-01,Bronx,1,LCL/LTD,BX31,Off-Peak,15342.682,1888,8.1256075
2022-07-01,Bronx,1,LCL/LTD,BX31,Peak,7281.807,961,7.575827
2022-07-01,Bronx,2,LCL/LTD,BX31,Off-Peak,5504.709,635,8.668462
2022-07-01,Bronx,2,LCL/LTD,BX31,Peak,2006.2521,234,8.5486
2022-07-01,Bronx,1,LCL/LTD,BX32,Off-Peak,9470.755,1567,6.041722
2022-07-01,Bronx,1,LCL/LTD,BX32,Peak,5233.739,907,5.765229
2022-07-01,Bronx,2,LCL/LTD,BX32,Off-Peak,2602.264,397,6.5416985
2022-07-01,Bronx,2,LCL/LTD,BX32,Peak,1143.7369,172,6.6457806
2022-07-01,Bronx,1,LCL/LTD,BX33,Off-Peak,3766.82,544,6.91848
2022-07-01,Bronx,1,LCL/LTD,BX33,Peak,1744.928,275,6.3361874
2022-07-01,Bronx,2,LCL/LTD,BX33,Off-Peak,1238.108,164,7.529824
2022-07-01,Bronx,2,LCL/LTD,BX33,Peak,571.471,78,7.3137884
2022-07-01,Bronx,1,LCL/LTD,BX34,Off-Peak,7504.1113,948,7.915722
2022-07-01,Bronx,1,LCL/LTD,BX34,Peak,2611.008,381,6.850722
2022-07-01,Bronx,2,LCL/LTD,BX34,Off-Peak,2571.363,298,8.612887
2022-07-01,Bronx,2,LCL/LTD,BX34,Peak,1092.7891,128,8.51242
2022-07-01,Bronx,1,LCL/LTD,BX35,Off-Peak,13488.829,2436,5.536073
2022-07-01,Bronx,1,LCL/LTD,BX35,Peak,5804.86,1169,4.9628515
2022-07-01,Bronx,2,LCL/LTD,BX35,Off-Peak,5157.92,873,5.904646
2022-07-01,Bronx,2,LCL/LTD,BX35,Peak,2120.737,357,5.935969
2022-07-01,Bronx,1,LCL/LTD,BX36,Off-Peak,26000.291,4063,6.39833
2022-07-01,Bronx,1,LCL/LTD,BX36,Peak,13243.836,2154,6.1458154
2022-07-01,Bronx,2,LCL/LTD,BX36,Off-Peak,10363.845,1524,6.796693
2022-07-01,Bronx,2,LCL/LTD,BX36,Peak,3806.124,573,6.6361094
2022-07-01,Bronx,1,LCL/LTD,BX38,Off-Peak,9749.278,1375,7.088514
2022-07-01,Bronx,1,LCL/LTD,BX38,Peak,5357.773,776,6.897105
2022-07-01,Bronx,2,LCL/LTD,BX38,Off-Peak,4179.629,540,7.7309904
2022-07-01,Bronx,2,LCL/LTD,BX38,Peak,1769.923,230,7.6722817
2022-07-01,Bronx,1,LCL/LTD,BX39,Off-Peak,17802.607,2679,6.645029
2022-07-01,Bronx,1,LCL/LTD,BX39,Peak,8500.107,1346,6.3111835
2022-07-01,Bronx,2,LCL/LTD,BX39,Off-Peak,8214.661,1161,7.0723605
2022-07-01,Bronx,2,LCL/LTD,BX39,Peak,3346.733,476,7.0203123
2022-07-01,Bronx,1,LCL/LTD,BX4,Off-Peak,8393.109,1357,6.1813626
2022-07-01,Bronx,1,LCL/LTD,BX4,Peak,3649.26,625,5.8298354
2022-07-01,Bronx,2,LCL/LTD,BX4,Off-Peak,3677.235,560,6.5591025
2022-07-01,Bronx,2,LCL/LTD,BX4,Peak,1325.52,205,6.4600163
2022-07-01,Bronx,1,LCL/LTD,BX40,Off-Peak,15000.019,2126,7.0534873
2022-07-01,Bronx,1,LCL/LTD,BX40,Peak,5224.98,801,6.5223837
2022-07-01,Bronx,2,LCL/LTD,BX40,Off-Peak,6282.493,838,7.491627
2022-07-01,Bronx,2,LCL/LTD,BX40,Peak,1982.2529,276,7.1776547
2022-07-01,Bronx,1,LCL/LTD,BX41,Off-Peak,14201.958,1850,7.6759906
2022-07-01,Bronx,1,LCL/LTD,BX41,Peak,4945.814,712,6.946005
2022-07-01,Bronx,2,LCL/LTD,BX41,Off-Peak,7533.428,961,7.833499
2022-07-01,Bronx,2,LCL/LTD,BX41,Peak,2650.802,347,7.622705
2022-07-01,Bronx,1,SBS,BX41+,Off-Peak,13739.316,1581,8.689796
2022-07-01,Bronx,1,SBS,BX41+,Peak,6344.3467,732,8.658571
2022-07-01,Bronx,2,SBS,BX41+,Off-Peak,5662.6987,601,9.415353
2022-07-01,Bronx,2,SBS,BX41+,Peak,2630.414,276,9.514618
2022-07-01,Bronx,1,LCL/LTD,BX42,Off-Peak,14682.875,2103,6.9805064
2022-07-01,Bronx,1,LCL/LTD,BX42,Peak,5466.65,835,6.5423007
2022-07-01,Bronx,2,LCL/LTD,BX42,Off-Peak,5697.672,776,7.3376594
2022-07-01,Bronx,2,LCL/LTD,BX42,Peak,2091.764,290,7.2037954
2022-07-01,Bronx,1,LCL/LTD,BX46,Off-Peak,2627.595,272,9.648599
2022-07-01,Bronx,1,LCL/LTD,BX46,Peak,979.886,106,9.168787
2022-07-01,Bronx,2,LCL/LTD,BX46,Off-Peak,1204.6381,118,10.1626005
2022-07-01,Bronx,2,LCL/LTD,BX46,Peak,356.373,34,10.309648
2022-07-01,Bronx,1,LCL/LTD,BX4A,Off-Peak,5867.8,934,6.278382
2022-07-01,Bronx,1,LCL/LTD,BX4A,Peak,2720.473,461,5.8954525
2022-07-01,Bronx,2,LCL/LTD,BX4A,Off-Peak,2247.388,346,6.4909744
2022-07-01,Bronx,2,LCL/LTD,BX4A,Peak,990.687,153,6.467129
2022-07-01,Bronx,1,LCL/LTD,BX5,Off-Peak,13412.485,1544,8.682245
2022-07-01,Bronx,1,LCL/LTD,BX5,Peak,7586.691,941,8.055553
2022-07-01,Bronx,2,LCL/LTD,BX5,Off-Peak,9294.632,955,9.730875
2022-07-01,Bronx,2,LCL/LTD,BX5,Peak,3331.2988,338,9.83882
2022-07-01,Bronx,1,LCL/LTD,BX6,Off-Peak,16799.016,2347,7.1563854
2022-07-01,Bronx,1,LCL/LTD,BX6,Peak,6233.217,984,6.332377
2022-07-01,Bronx,2,LCL/LTD,BX6,Off-Peak,7435.138,967,7.6875987
2022-07-01,Bronx,2,LCL/LTD,BX6,Peak,2441.847,336,7.2635765
2022-07-01,Bronx,1,SBS,BX6+,Off-Peak,11945.292,1591,7.5058966
2022-07-01,Bronx,1,SBS,BX6+,Peak,6030.715,839,7.187147
2022-07-01,Bronx,2,SBS,BX6+,Off-Peak,5684.128,679,8.365956
2022-07-01,Bronx,2,SBS,BX6+,Peak,2681.7332,320,8.357462
2022-07-01,Bronx,1,LCL/LTD,BX7,Off-Peak,17448.27,2406,7.249081
2022-07-01,Bronx,1,LCL/LTD,BX7,Peak,8193.373,1222,6.699509
2022-07-01,Bronx,2,LCL/LTD,BX7,Off-Peak,8511.321,1101,7.728889
2022-07-01,Bronx,2,LCL/LTD,BX7,Peak,3194.686,420,7.590827
2022-07-01,Bronx,1,LCL/LTD,BX8,Off-Peak,15749.012,1816,8.670771
2022-07-01,Bronx,1,LCL/LTD,BX8,Peak,9452.758,1125,8.402084
2022-07-01,Bronx,2,LCL/LTD,BX8,Off-Peak,3929.559,430,9.121981
2022-07-01,Bronx,2,LCL/LTD,BX8,Peak,1781.2461,193,9.190155
2022-07-01,Bronx,1,LCL/LTD,BX9,Off-Peak,26592.824,4012,6.627968
2022-07-01,Bronx,1,LCL/LTD,BX9,Peak,11742.977,1958,5.9947114
2022-07-01,Bronx,2,LCL/LTD,BX9,Off-Peak,10543.115,1535,6.8644404
2022-07-01,Bronx,2,LCL/LTD,BX9,Peak,3791.248,578,6.554449
2022-07-01,Bronx,1,EXP,BXM1,Off-Peak,15558.833,1295,12.0138035
2022-07-01,Bronx,1,EXP,BXM1,Peak,8985.134,785,11.44388
2022-07-01,Bronx,2,EXP,BXM1,Off-Peak,4518.852,341,13.218192
2022-07-01,Bronx,2,EXP,BXM1,Peak,1787.364,131,13.607212
2022-07-01,Bronx,1,EXP,BXM10,Off-Peak,12590.631,1092,11.523793
2022-07-01,Bronx,1,EXP,BXM10,Peak,8994.381,850,10.570536
2022-07-01,Bronx,2,EXP,BXM10,Off-Peak,4494.111,331,13.537612
2022-07-01,Bronx,2,EXP,BXM10,Peak,1672.707,122,13.629038
2022-07-01,Bronx,1,EXP,BXM11,Off-Peak,12572.98,1081,11.628384
2022-07-01,Bronx,1,EXP,BXM11,Peak,7354.934,674,10.899114
2022-07-01,Bronx,2,EXP,BXM11,Off-Peak,4438.272,337,13.164326
2022-07-01,Bronx,2,EXP,BXM11,Peak,1805.286,135,13.354244
2022-07-01,Bronx,1,EXP,BXM18,Off-Peak,1281.4149,103,12.4375
2022-07-01,Bronx,1,EXP,BXM18,Peak,3142.592,295,10.626898
2022-07-01,Bronx,1,EXP,BXM2,Off-Peak,13303.942,1111,11.972162
2022-07-01,Bronx,1,EXP,BXM2,Peak,6413.558,579,11.07026
2022-07-01,Bronx,2,EXP,BXM2,Off-Peak,4627.787,336,13.7379675
2022-07-01,Bronx,2,EXP,BXM2,Peak,1970.017,145,13.560761
2022-07-01,Bronx,1,EXP,BXM3,Off-Peak,9412.214,788,11.943444
2022-07-01,Bronx,1,EXP,BXM3,Peak,5065.975,456,11.096292
2022-07-01,Bronx,2,EXP,BXM3,Off-Peak,3135.9438,235,13.296036
2022-07-01,Bronx,2,EXP,BXM3,Peak,1178.32,90,13.070297
2022-07-01,Bronx,1,EXP,BXM4,Off-Peak,5796.0923,576,10.059802
2022-07-01,Bronx,1,EXP,BXM4,Peak,3447.7532,378,9.097274
2022-07-01,Bronx,2,EXP,BXM4,Off-Peak,2302.766,215,10.688142
2022-07-01,Bronx,2,EXP,BXM4,Peak,956.421,91,10.492921
2022-07-01,Bronx,1,EXP,BXM6,Off-Peak,5997.2827,491,12.190198
2022-07-01,Bronx,1,EXP,BXM6,Peak,4149.917,386,10.732004
2022-07-01,Bronx,2,EXP,BXM6,Off-Peak,2654.374,180,14.6746435
2022-07-01,Bronx,2,EXP,BXM6,Peak,903.539,62,14.546034
2022-07-01,Bronx,1,EXP,BXM7,Off-Peak,24065.252,1566,15.359017
2022-07-01,Bronx,1,EXP,BXM7,Peak,16632.113,1226,13.561289
2022-07-01,Bronx,2,EXP,BXM7,Off-Peak,9132.93,527,17.306877
2022-07-01,Bronx,2,EXP,BXM7,Peak,3814.1428,211,18.03022
2022-07-01,Bronx,1,EXP,BXM8,Off-Peak,11780.171,928,12.684977
2022-07-01,Bronx,1,EXP,BXM8,Peak,9452.838,818,11.544029
2022-07-01,Bronx,2,EXP,BXM8,Off-Peak,3899.799,262,14.83053
2022-07-01,Bronx,2,EXP,BXM8,Peak,1407.41,94,14.910847
2022-07-01,Bronx,1,EXP,BXM9,Off-Peak,14433.86,1042,13.840786
2022-07-01,Bronx,1,EXP,BXM9,Peak,8136.909,660,12.327135
2022-07-01,Bronx,2,EXP,BXM9,Off-Peak,3824.344,240,15.925422
2022-07-01,Bronx,2,EXP,BXM9,Peak,1741.161,103,16.792841
2022-07-01,Brooklyn,1,LCL/LTD,B1,Off-Peak,20893.736,2848,7.334485
2022-07-01,Brooklyn,1,LCL/LTD,B1,Peak,8735.0,1289,6.7758627
2022-07-01,Brooklyn,2,LCL/LTD,B1,Off-Peak,9754.104,1349,7.2305408
2022-07-01,Brooklyn,2,LCL/LTD,B1,Peak,3937.088,554,7.096967
2022-07-01,Brooklyn,1,LCL/LTD,B100,Off-Peak,9925.077,1014,9.779568
2022-07-01,Brooklyn,1,LCL/LTD,B100,Peak,7017.354,770,9.110453
2022-07-01,Brooklyn,2,LCL/LTD,B100,Off-Peak,2640.777,265,9.930181
2022-07-01,Brooklyn,2,LCL/LTD,B100,Peak,1082.6641,115,9.395361
2022-07-01,Brooklyn,1,LCL/LTD,B103,Off-Peak,28756.312,3439,8.359536
2022-07-01,Brooklyn,1,LCL/LTD,B103,Peak,14043.49,1763,7.9647794
2022-07-01,Brooklyn,2,LCL/LTD,B103,Off-Peak,11994.766,1366,8.775037
2022-07-01,Brooklyn,2,LCL/LTD,B103,Peak,4220.647,482,8.741607
2022-07-01,Brooklyn,1,LCL/LTD,B11,Off-Peak,14315.764,2295,6.2377815
2022-07-01,Brooklyn,1,LCL/LTD,B11,Peak,7102.4,1226,5.7906857
2022-07-01,Brooklyn,2,LCL/LTD,B11,Off-Peak,5798.268,786,7.3698416
2022-07-01,Brooklyn,2,LCL/LTD,B11,Peak,2025.004,280,7.212245
2022-07-01,Brooklyn,1,LCL/LTD,B12,Off-Peak,15662.465,2535,6.177568
2022-07-01,Brooklyn,1,LCL/LTD,B12,Peak,6403.306,1206,5.3080244
2022-07-01,Brooklyn,2,LCL/LTD,B12,Off-Peak,6827.849,1023,6.668847
2022-07-01,Brooklyn,2,LCL/LTD,B12,Peak,2420.838,374,6.462629
2022-07-01,Brooklyn,1,LCL/LTD,B13,Off-Peak,16153.745,1955,8.262779
2022-07-01,Brooklyn,1,LCL/LTD,B13,Peak,8033.416,1048,7.6602225
2022-07-01,Brooklyn,2,LCL/LTD,B13,Off-Peak,6098.0117,699,8.7210455
2022-07-01,Brooklyn,2,LCL/LTD,B13,Peak,2048.482,237,8.6116905
2022-07-01,Brooklyn,1,LCL/LTD,B14,Off-Peak,11272.865,1661,6.7863584
2022-07-01,Brooklyn,1,LCL/LTD,B14,Peak,4627.207,760,6.0871286
2022-07-01,Brooklyn,2,LCL/LTD,B14,Off-Peak,4726.776,650,7.2625155
2022-07-01,Brooklyn,2,LCL/LTD,B14,Peak,1652.825,236,6.9837346
2022-07-01,Brooklyn,1,LCL/LTD,B15,Off-Peak,37735.07,4735,7.9691873
2022-07-01,Brooklyn,1,LCL/LTD,B15,Peak,11075.149,1704,6.4994
2022-07-01,Brooklyn,2,LCL/LTD,B15,Off-Peak,18916.242,2279,8.297171
2022-07-01,Brooklyn,2,LCL/LTD,B15,Peak,5762.769,747,7.71437
2022-07-01,Brooklyn,1,LCL/LTD,B16,Off-Peak,11088.471,1477,7.5066175
2022-07-01,Brooklyn,1,LCL/LTD,B16,Peak,4969.848,731,6.7905154
2022-07-01,Brooklyn,2,LCL/LTD,B16,Off-Peak,5979.016,670,8.913454
2022-07-01,Brooklyn,2,LCL/LTD,B16,Peak,2219.3179,265,8.344799
2022-07-01,Brooklyn,1,LCL/LTD,B17,Off-Peak,16406.537,2079,7.8880677
2022-07-01,Brooklyn,1,LCL/LTD,B17,Peak,7338.459,1082,6.780539
2022-07-01,Brooklyn,2,LCL/LTD,B17,Off-Peak,8406.058,988,8.506711
2022-07-01,Brooklyn,2,LCL/LTD,B17,Peak,2985.363,359,8.294845
2022-07-01,Brooklyn,1,LCL/LTD,B2,Off-Peak,3811.506,433,8.787508
2022-07-01,Brooklyn,1,LCL/LTD,B2,Peak,2005.917,253,7.9087453
2022-07-01,Brooklyn,2,LCL/LTD,B2,Off-Peak,2069.28,225,9.182211
2022-07-01,Brooklyn,2,LCL/LTD,B2,Peak,730.71,81,9.008075
2022-07-01,Brooklyn,1,LCL/LTD,B20,Off-Peak,16381.282,2259,7.248866
2022-07-01,Brooklyn,1,LCL/LTD,B20,Peak,7148.857,1071,6.674658
2022-07-01,Brooklyn,2,LCL/LTD,B20,Off-Peak,5814.143,746,7.786871
2022-07-01,Brooklyn,2,LCL/LTD,B20,Peak,2243.504,286,7.827375
2022-07-01,Brooklyn,1,LCL/LTD,B24,Off-Peak,6974.112,834,8.358784
2022-07-01,Brooklyn,1,LCL/LTD,B24,Peak,3002.378,404,7.426405
2022-07-01,Brooklyn,2,LCL/LTD,B24,Off-Peak,3808.708,399,9.537083
2022-07-01,Brooklyn,2,LCL/LTD,B24,Peak,1358.158,146,9.281298
2022-07-01,Brooklyn,1,LCL/LTD,B25,Off-Peak,14959.236,2392,6.252156
2022-07-01,Brooklyn,1,LCL/LTD,B25,Peak,5884.234,1002,5.8698173
2022-07-01,Brooklyn,2,LCL/LTD,B25,Off-Peak,6328.092,899,7.033252
2022-07-01,Brooklyn,2,LCL/LTD,B25,Peak,2340.469,348,6.7081957
2022-07-01,Brooklyn,1,LCL/LTD,B26,Off-Peak,16319.952,2366,6.8955555
2022-07-01,Brooklyn,1,LCL/LTD,B26,Peak,7616.756,1192,6.384577
2022-07-01,Brooklyn,2,LCL/LTD,B26,Off-Peak,8710.939,1188,7.3296733
2022-07-01,Brooklyn,2,LCL/LTD,B26,Peak,3122.95,441,7.0748706
2022-07-01,Brooklyn,1,LCL/LTD,B3,Off-Peak,18326.734,2542,7.2094398
2022-07-01,Brooklyn,1,LCL/LTD,B3,Peak,7833.282,1214,6.4508667
2022-07-01,Brooklyn,2,LCL/LTD,B3,Off-Peak,9134.003,1211,7.539757
2022-07-01,Brooklyn,2,LCL/LTD,B3,Peak,3659.032,502,7.2797117
2022-07-01,Brooklyn,1,LCL/LTD,B31,Off-Peak,4563.942,455,10.018873
2022-07-01,Brooklyn,1,LCL/LTD,B31,Peak,2351.571,264,8.885216
2022-07-01,Brooklyn,2,LCL/LTD,B31,Off-Peak,2623.7551,242,10.809677
2022-07-01,Brooklyn,2,LCL/LTD,B31,Peak,879.318,84,10.462985
2022-07-01,Brooklyn,1,LCL/LTD,B32,Off-Peak,2497.2551,303,8.219461
2022-07-01,Brooklyn,1,LCL/LTD,B32,Peak,1232.072,156,7.870192
2022-07-01,Brooklyn,2,LCL/LTD,B32,Off-Peak,1367.779,158,8.650487
2022-07-01,Brooklyn,2,LCL/LTD,B32,Peak,729.729,81,8.924347
2022-07-01,Brooklyn,1,LCL/LTD,B35,Off-Peak,27845.918,4821,5.775404
2022-07-01,Brooklyn,1,LCL/LTD,B35,Peak,12202.21,2263,5.3917274
2022-07-01,Brooklyn,2,LCL/LTD,B35,Off-Peak,13250.259,2183,6.0683637
2022-07-01,Brooklyn,2,LCL/LTD,B35,Peak,4792.575,813,5.890748
2022-07-01,Brooklyn,1,LCL/LTD,B36,Off-Peak,16934.287,2167,7.8116145
2022-07-01,Brooklyn,1,LCL/LTD,B36,Peak,9426.06,1303,7.2331653
2022-07-01,Brooklyn,2,LCL/LTD,B36,Off-Peak,5941.73,761,7.801863
2022-07-01,Brooklyn,2,LCL/LTD,B36,Peak,2094.8909,281,7.452682
2022-07-01,Brooklyn,1,LCL/LTD,B37,Off-Peak,7826.216,971,8.05803
2022-07-01,Brooklyn,1,LCL/LTD,B37,Peak,3229.078,449,7.175999
2022-07-01,Brooklyn,2,LCL/LTD,B37,Off-Peak,3443.257,395,8.703677
2022-07-01,Brooklyn,2,LCL/LTD,B37,Peak,1223.503,139,8.761367
2022-07-01,Brooklyn,1,LCL/LTD,B38,Off-Peak,25268.543,3880,6.5119143
2022-07-01,Brooklyn,1,LCL/LTD,B38,Peak,12500.735,2021,6.184773
2022-07-01,Brooklyn,2,LCL/LTD,B38,Off-Peak,9581.379,1383,6.924065
2022-07-01,Brooklyn,2,LCL/LTD,B38,Peak,3479.964,512,6.7945747
2022-07-01,Brooklyn,1,LCL/LTD,B39,Off-Peak,1046.188,111,9.376522
2022-07-01,Brooklyn,1,LCL/LTD,B39,Peak,603.062,60,10.04011
2022-07-01,Brooklyn,2,LCL/LTD,B39,Off-Peak,711.01,58,12.075009
2022-07-01,Brooklyn,2,LCL/LTD,B39,Peak,377.495,28,13.142451
2022-07-01,Brooklyn,1,LCL/LTD,B4,Off-Peak,12327.307,1613,7.642423
2022-07-01,Brooklyn,1,LCL/LTD,B4,Peak,5283.519,776,6.8082566
2022-07-01,Brooklyn,2,LCL/LTD,B4,Off-Peak,6635.985,772,8.59373
2022-07-01,Brooklyn,2,LCL/LTD,B4,Peak,2285.6611,279,8.18399
2022-07-01,Brooklyn,1,LCL/LTD,B41,Off-Peak,43729.58,6328,6.909809
2022-07-01,Brooklyn,1,LCL/LTD,B41,Peak,18151.64,2693,6.7382755
2022-07-01,Brooklyn,2,LCL/LTD,B41,Off-Peak,20152.834,2723,7.400251
2022-07-01,Brooklyn,2,LCL/LTD,B41,Peak,7235.871,989,7.3125
2022-07-01,Brooklyn,1,LCL/LTD,B42,Off-Peak,5002.098,653,7.6518383
2022-07-01,Brooklyn,1,LCL/LTD,B42,Peak,2459.009,360,6.8305383
2022-07-01,Brooklyn,2,LCL/LTD,B42,Off-Peak,1854.609,230,8.032174
2022-07-01,Brooklyn,2,LCL/LTD,B42,Peak,592.835,81,7.269664
2022-07-01,Brooklyn,1,LCL/LTD,B43,Off-Peak,15887.776,2428,6.543543
2022-07-01,Brooklyn,1,LCL/LTD,B43,Peak,7008.188,1225,5.7177167
2022-07-01,Brooklyn,2,LCL/LTD,B43,Off-Peak,6970.968,1008,6.915403
2022-07-01,Brooklyn,2,LCL/LTD,B43,Peak,2273.892,352,6.4574437
2022-07-01,Brooklyn,1,LCL/LTD,B44,Off-Peak,26559.217,3488,7.612506
2022-07-01,Brooklyn,1,LCL/LTD,B44,Peak,8989.9,1346,6.6768985
2022-07-01,Brooklyn,2,LCL/LTD,B44,Off-Peak,14303.442,1738,8.227702
2022-07-01,Brooklyn,2,LCL/LTD,B44,Peak,4767.41,609,7.8230996
2022-07-01,Brooklyn,1,SBS,B44+,Off-Peak,25833.604,2869,9.00403
2022-07-01,Brooklyn,1,SBS,B44+,Peak,12744.84,1428,8.921074
2022-07-01,Brooklyn,2,SBS,B44+,Off-Peak,10489.065,1083,9.681258
2022-07-01,Brooklyn,2,SBS,B44+,Peak,4875.727,489,9.963884
2022-07-01,Brooklyn,1,LCL/LTD,B45,Off-Peak,9370.402,1460,6.415075
2022-07-01,Brooklyn,1,LCL/LTD,B45,Peak,4171.532,727,5.7303014
2022-07-01,Brooklyn,2,LCL/LTD,B45,Off-Peak,4160.688,582,7.142533
2022-07-01,Brooklyn,2,LCL/LTD,B45,Peak,1576.728,227,6.9403925
2022-07-01,Brooklyn,1,LCL/LTD,B46,Off-Peak,29271.22,4116,7.111207
2022-07-01,Brooklyn,1,LCL/LTD,B46,Peak,11217.366,1698,6.6062107
2022-07-01,Brooklyn,2,LCL/LTD,B46,Off-Peak,14989.335,2010,7.455032
2022-07-01,Brooklyn,2,LCL/LTD,B46,Peak,5429.62,725,7.482887
2022-07-01,Brooklyn,1,SBS,B46+,Off-Peak,21148.492,2434,8.685636
2022-07-01,Brooklyn,1,SBS,B46+,Peak,14565.929,1709,8.521129
2022-07-01,Brooklyn,2,SBS,B46+,Off-Peak,8447.724,996,8.477147
2022-07-01,Brooklyn,2,SBS,B46+,Peak,4001.448,456,8.763563
2022-07-01,Brooklyn,1,LCL/LTD,B47,Off-Peak,17914.951,2562,6.990731
2022-07-01,Brooklyn,1,LCL/LTD,B47,Peak,7542.162,1193,6.3206964
2022-07-01,Brooklyn,2,LCL/LTD,B47,Off-Peak,9076.108,1233,7.360345
2022-07-01,Brooklyn,2,LCL/LTD,B47,Peak,3004.399,426,7.0489764
2022-07-01,Brooklyn,1,LCL/LTD,B48,Off-Peak,10063.874,1418,7.0969033
2022-07-01,Brooklyn,1,LCL/LTD,B48,Peak,4121.789,689,5.9813585
2022-07-01,Brooklyn,2,LCL/LTD,B48,Off-Peak,5235.25,683,7.6544957
2022-07-01,Brooklyn,2,LCL/LTD,B48,Peak,1582.177,220,7.1834235
2022-07-01,Brooklyn,1,LCL/LTD,B49,Off-Peak,21052.605,2767,7.607999
2022-07-01,Brooklyn,1,LCL/LTD,B49,Peak,9465.485,1364,6.936992
2022-07-01,Brooklyn,2,LCL/LTD,B49,Off-Peak,9471.908,1109,8.538728
2022-07-01,Brooklyn,2,LCL/LTD,B49,Peak,3449.905,426,8.089823
2022-07-01,Brooklyn,1,LCL/LTD,B52,Off-Peak,16505.775,2575,6.408976
2022-07-01,Brooklyn,1,LCL/LTD,B52,Peak,7747.259,1294,5.9827566
2022-07-01,Brooklyn,2,LCL/LTD,B52,Off-Peak,7808.815,1133,6.8890095
2022-07-01,Brooklyn,2,LCL/LTD,B52,Peak,2664.543,398,6.69174
2022-07-01,Brooklyn,1,LCL/LTD,B54,Off-Peak,10563.314,1709,6.178845
2022-07-01,Brooklyn,1,LCL/LTD,B54,Peak,5256.235,940,5.591184
2022-07-01,Brooklyn,2,LCL/LTD,B54,Off-Peak,4922.142,703,6.9941187
2022-07-01,Brooklyn,2,LCL/LTD,B54,Peak,1658.92,248,6.674451
2022-07-01,Brooklyn,1,LCL/LTD,B57,Off-Peak,13609.684,1944,6.999553
2022-07-01,Brooklyn,1,LCL/LTD,B57,Peak,5503.142,868,6.334293
2022-07-01,Brooklyn,2,LCL/LTD,B57,Off-Peak,6635.988,793,8.35867
2022-07-01,Brooklyn,2,LCL/LTD,B57,Peak,2667.344,323,8.257392
2022-07-01,Brooklyn,1,LCL/LTD,B6,Off-Peak,62770.01,7662,8.1920395
2022-07-01,Brooklyn,1,LCL/LTD,B6,Peak,26387.207,3554,7.423861
2022-07-01,Brooklyn,2,LCL/LTD,B6,Off-Peak,24537.287,3006,8.160094
2022-07-01,Brooklyn,2,LCL/LTD,B6,Peak,9471.544,1188,7.9722347
2022-07-01,Brooklyn,1,LCL/LTD,B60,Off-Peak,17311.809,2531,6.8384686
2022-07-01,Brooklyn,1,LCL/LTD,B60,Peak,7563.1377,1243,6.08128
